workOrderId,workOrderNo,workOrderStatus,workOrderQuantityPlanned
T10-000633100,T10-000633100,released,56.0
T10-000633100,T10-000633100,released,56.0
T20-000965075,T20-000965075,released,56.0
T10-000633101,T10-000633101,released,56.0
T10-000633101,T10-000633101,released,56.0
T10-000633101,T10-000633101,released,56.0
T20-000965076,T20-000965076,released,56.0
T20-000965119,T20-000965119,released,14.0
T20-000965103,T20-000965103,released,14.0
T10-000633089,T10-000633089,released,14.0
T10-000633089,T10-000633089,released,14.0
T10-000633089,T10-000633089,released,14.0
T20-000965064,T20-000965064,released,14.0
T10-000633090,T10-000633090,released,14.0
T10-000633090,T10-000633090,released,14.0
T20-000965065,T20-000965065,released,14.0
T10-000633091,T10-000633091,released,14.0
T10-000633091,T10-000633091,released,14.0
T20-000965066,T20-000965066,released,14.0
T10-000633092,T10-000633092,released,28.0
T10-000633092,T10-000633092,released,28.0
T20-000965067,T20-000965067,released,28.0
T10-000633093,T10-000633093,released,14.0
T10-000633093,T10-000633093,released,14.0
T10-000633093,T10-000633093,released,14.0
T20-000965068,T20-000965068,released,14.0
T10-000633094,T10-000633094,released,14.0
T10-000633094,T10-000633094,released,14.0
T20-000965069,T20-000965069,released,14.0
T10-000633095,T10-000633095,released,56.0
T10-000633095,T10-000633095,released,56.0
T20-000965070,T20-000965070,released,56.0
T10-000633096,T10-000633096,released,28.0
T10-000633096,T10-000633096,released,28.0
T10-000633096,T10-000633096,released,28.0
T10-000633096,T10-000633096,released,28.0
T10-000633096,T10-000633096,released,28.0
T20-000965071,T20-000965071,released,28.0
T10-000633097,T10-000633097,released,14.0
T10-000633097,T10-000633097,released,14.0
T20-000965072,T20-000965072,released,14.0
T10-000633098,T10-000633098,released,14.0
T10-000633098,T10-000633098,released,14.0
T20-000965073,T20-000965073,released,14.0
T10-000633099,T10-000633099,released,28.0
T10-000633099,T10-000633099,released,28.0
T20-000965074,T20-000965074,released,28.0
T10-000633102,T10-000633102,released,28.0
T10-000633102,T10-000633102,released,28.0
T10-000633102,T10-000633102,released,28.0
T10-000633102,T10-000633102,released,28.0
T20-000965077,T20-000965077,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T10-000633103,T10-000633103,released,28.0
T20-000965078,T20-000965078,released,28.0
T20-000965137,T20-000965137,released,14.0
T20-000965112,T20-000965112,released,14.0
T10-000633109,T10-000633109,released,14.0
T10-000633109,T10-000633109,released,14.0
T10-000633109,T10-000633109,released,14.0
T10-000633109,T10-000633109,released,14.0
T20-000965087,T20-000965087,released,14.0
T10-000633110,T10-000633110,released,14.0
T10-000633110,T10-000633110,released,14.0
T10-000633110,T10-000633110,released,14.0
T10-000633110,T10-000633110,released,14.0
T20-000965088,T20-000965088,released,7.0
T10-000633111,T10-000633111,released,14.0
T10-000633111,T10-000633111,released,14.0
T10-000633111,T10-000633111,released,14.0
T10-000633111,T10-000633111,released,14.0
T20-000965089,T20-000965089,released,7.0
T10-000633121,T10-000633121,released,14.0
T10-000633122,T10-000633122,released,14.0
T20-000965132,T20-000965132,released,28.0
T20-000965109,T20-000965109,released,28.0
T10-000633123,T10-000633123,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633129,T10-000633129,released,14.0
T10-000633124,T10-000633124,released,14.0
T20-000965161,T20-000965161,released,30.0
T20-000965153,T20-000965153,released,15.0
T20-000965152,T20-000965152,released,30.0
T20-000965150,T20-000965150,released,60.0
T20-000965149,T20-000965149,released,30.0
T20-000965148,T20-000965148,released,30.0
T20-000965147,T20-000965147,released,15.0
T20-000965146,T20-000965146,released,15.0
T20-000965145,T20-000965145,released,30.0
T20-000965144,T20-000965144,released,60.0
T20-000965143,T20-000965143,released,15.0
T20-000965142,T20-000965142,released,15.0
T20-000965141,T20-000965141,released,30.0
T20-000965140,T20-000965140,released,15.0
T20-000965139,T20-000965139,released,15.0
T20-000965158,T20-000965158,released,15.0
T20-000965178,T20-000965178,released,15.0
T20-000965167,T20-000965167,released,15.0
T20-000965176,T20-000965176,released,15.0
T10-000633145,T10-000633145,released,15.0
T10-000633145,T10-000633145,released,15.0
T10-000633145,T10-000633145,released,15.0
T20-000965156,T20-000965156,released,15.0
T20-000965172,T20-000965172,released,15.0
T20-000965171,T20-000965171,released,30.0
T10-000633142,T10-000633142,released,30.0
T10-000633142,T10-000633142,released,30.0
T10-000633142,T10-000633142,released,30.0
T10-000633142,T10-000633142,released,30.0
T20-000965151,T20-000965151,released,15.0
T20-000965163,T20-000965163,released,15.0
T20-000965165,T20-000965165,released,30.0
T20-000965155,T20-000965155,completed,3.0
T20-000965164,T20-000965164,released,30.0
T20-000965154,T20-000965154,completed,3.0
T20-000965162,T20-000965162,released,15.0
T20-000965166,T20-000965166,released,30.0
T20-000965157,T20-000965157,completed,30.0
T10-000633153,T10-000633153,released,15.0
T20-000965179,T20-000965179,released,15.0
T10-000633148,T10-000633148,released,15.0
T10-000633148,T10-000633148,released,15.0
T10-000633148,T10-000633148,released,15.0
T10-000633148,T10-000633148,released,15.0
T10-000633148,T10-000633148,released,15.0
T20-000965180,T20-000965180,released,15.0
T10-000633147,T10-000633147,released,15.0
T10-000633147,T10-000633147,released,15.0
T10-000633147,T10-000633147,released,15.0
T10-000633147,T10-000633147,released,15.0
T10-000633147,T10-000633147,released,15.0
T20-000965181,T20-000965181,released,15.0
T20-000965168,T20-000965168,released,15.0
T20-000965182,T20-000965182,released,15.0
T20-000965169,T20-000965169,released,15.0
T20-000965183,T20-000965183,released,15.0
T20-000965170,T20-000965170,released,15.0
T20-000965188,T20-000965188,released,15.0
T20-000965174,T20-000965174,released,15.0
T20-000965189,T20-000965189,released,15.0
T20-000965175,T20-000965175,released,15.0
T10-000633154,T10-000633154,released,15.0
T10-000633152,T10-000633152,released,30.0
T20-000965185,T20-000965185,released,30.0
T20-000965184,T20-000965184,released,15.0
T20-000965186,T20-000965186,released,15.0
T10-000633149,T10-000633149,released,15.0
T10-000633149,T10-000633149,released,15.0
T10-000633149,T10-000633149,released,15.0
T20-000965190,T20-000965190,released,15.0
T20-000965199,T20-000965199,released,30.0
T23-000029432,T23-000029432,released,15.0
T10-000633155,T10-000633155,released,15.0
T10-000633156,T10-000633156,released,15.0
T20-000965192,T20-000965192,released,15.0
T20-000965193,T20-000965193,released,15.0
T10-000633157,T10-000633157,released,15.0
T20-000965191,T20-000965191,released,15.0
T20-000965200,T20-000965200,released,30.0
T10-000633162,T10-000633162,released,15.0
T20-000965194,T20-000965194,released,15.0
T20-000965195,T20-000965195,released,15.0
T20-000965196,T20-000965196,released,15.0
T20-000965197,T20-000965197,released,15.0
T23-000029431,T23-000029431,released,100.0
T20-000965202,T20-000965202,released,15.0
T10-000633150,T10-000633150,released,15.0
T10-000633150,T10-000633150,released,15.0
T10-000633150,T10-000633150,released,15.0
T10-000633150,T10-000633150,released,15.0
T10-000633150,T10-000633150,released,15.0
T20-000965201,T20-000965201,released,15.0
T20-000965203,T20-000965203,released,15.0
T10-000633151,T10-000633151,released,15.0
T10-000633151,T10-000633151,released,15.0
T10-000633151,T10-000633151,released,15.0
T10-000633151,T10-000633151,released,15.0
T10-000633151,T10-000633151,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T10-000633146,T10-000633146,released,15.0
T20-000965187,T20-000965187,released,15.0
T20-000965173,T20-000965173,released,15.0
T20-000965159,T20-000965159,released,30.0
T20-000965160,T20-000965160,released,30.0
T10-000633130,T10-000633130,released,15.0
T10-000633130,T10-000633130,released,15.0
T10-000633130,T10-000633130,released,15.0
T10-000633131,T10-000633131,released,15.0
T10-000633131,T10-000633131,released,15.0
T10-000633132,T10-000633132,released,30.0
T10-000633132,T10-000633132,released,30.0
T10-000633133,T10-000633133,released,15.0
T10-000633133,T10-000633133,released,15.0
T10-000633133,T10-000633133,released,15.0
T10-000633134,T10-000633134,released,15.0
T10-000633134,T10-000633134,released,15.0
T10-000633135,T10-000633135,released,60.0
T10-000633135,T10-000633135,released,60.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633136,T10-000633136,released,30.0
T10-000633137,T10-000633137,released,15.0
T10-000633137,T10-000633137,released,15.0
T10-000633138,T10-000633138,released,15.0
T10-000633138,T10-000633138,released,15.0
T10-000633138,T10-000633138,released,15.0
T10-000633138,T10-000633138,released,15.0
T10-000633139,T10-000633139,released,30.0
T10-000633139,T10-000633139,released,30.0
T10-000633139,T10-000633139,released,30.0
T10-000633140,T10-000633140,released,30.0
T10-000633140,T10-000633140,released,30.0
T10-000633141,T10-000633141,released,60.0
T10-000633141,T10-000633141,released,60.0
T10-000633143,T10-000633143,released,30.0
T10-000633143,T10-000633143,released,30.0
T10-000633143,T10-000633143,released,30.0
T10-000633144,T10-000633144,released,15.0
T10-000633144,T10-000633144,released,15.0
T10-000633144,T10-000633144,released,15.0
T10-000633144,T10-000633144,released,15.0
T10-000633144,T10-000633144,released,15.0
T10-000633144,T10-000633144,released,15.0
T10-000633158,T10-000633158,released,15.0
T10-000633159,T10-000633159,released,15.0
T20-000965198,T20-000965198,released,30.0
T20-000965177,T20-000965177,released,30.0
T10-000633160,T10-000633160,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633163,T10-000633163,released,15.0
T10-000633161,T10-000633161,released,15.0
T20-000965235,T20-000965235,released,12.0
T20-000965234,T20-000965234,released,6.0
T10-000633187,T10-000633187,released,6.0
T10-000633187,T10-000633187,released,6.0
T20-000965215,T20-000965215,completed,6.0
T20-000965233,T20-000965233,released,12.0
T20-000965214,T20-000965214,completed,12.0
T20-000965232,T20-000965232,released,6.0
T20-000965230,T20-000965230,released,6.0
T20-000965229,T20-000965229,released,6.0
T20-000965227,T20-000965227,released,12.0
T20-000965249,T20-000965249,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T10-000633182,T10-000633182,released,6.0
T20-000965225,T20-000965225,completed,6.0
T20-000965248,T20-000965248,released,6.0
T20-000965238,T20-000965238,released,6.0
T20-000965242,T20-000965242,released,6.0
T20-000965228,T20-000965228,released,6.0
T20-000965206,T20-000965206,released,6.0
T20-000965226,T20-000965226,released,12.0
T20-000965221,T20-000965221,released,2.0
T20-000965205,T20-000965205,released,6.0
T20-000965237,T20-000965237,released,12.0
T20-000965223,T20-000965223,completed,12.0
T20-000965220,T20-000965220,released,6.0
T20-000965219,T20-000965219,released,12.0
T20-000965218,T20-000965218,released,12.0
T10-000633196,T10-000633196,released,6.0
T10-000633196,T10-000633196,released,6.0
T20-000965251,T20-000965251,released,6.0
T20-000965240,T20-000965240,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T10-000633165,T10-000633165,released,6.0
T20-000965252,T20-000965252,released,6.0
T20-000965241,T20-000965241,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633166,T10-000633166,released,6.0
T10-000633179,T10-000633179,released,12.0
T10-000633179,T10-000633179,released,12.0
T10-000633179,T10-000633179,released,12.0
T10-000633179,T10-000633179,released,12.0
T10-000633179,T10-000633179,released,12.0
T20-000965254,T20-000965254,released,6.0
T10-000633184,T10-000633184,released,6.0
T10-000633184,T10-000633184,released,6.0
T10-000633184,T10-000633184,released,6.0
T10-000633184,T10-000633184,released,6.0
T10-000633184,T10-000633184,released,6.0
T20-000965255,T20-000965255,released,6.0
T10-000633183,T10-000633183,released,6.0
T10-000633183,T10-000633183,released,6.0
T10-000633183,T10-000633183,released,6.0
T10-000633183,T10-000633183,released,6.0
T10-000633183,T10-000633183,released,6.0
T20-000965256,T20-000965256,released,6.0
T20-000965243,T20-000965243,released,6.0
T10-000633189,T10-000633189,released,6.0
T20-000965264,T20-000965264,released,6.0
T10-000633190,T10-000633190,released,6.0
T20-000965263,T20-000965263,released,6.0
T10-000633195,T10-000633195,released,6.0
T20-000965253,T20-000965253,released,6.0
T20-000965262,T20-000965262,released,4.0
T20-000965265,T20-000965265,released,5.0
T20-000965270,T20-000965270,released,6.0
T20-000965271,T20-000965271,released,6.0
T20-000965272,T20-000965272,released,6.0
T10-000633186,T10-000633186,released,6.0
T10-000633186,T10-000633186,released,6.0
T10-000633186,T10-000633186,released,6.0
T10-000633186,T10-000633186,released,6.0
T10-000633186,T10-000633186,released,6.0
T10-000633186,T10-000633186,released,6.0
T20-000965250,T20-000965250,released,6.0
T20-000965239,T20-000965239,released,6.0
T20-000965258,T20-000965258,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T10-000633185,T10-000633185,released,6.0
T20-000965231,T20-000965231,released,12.0
T20-000965236,T20-000965236,released,6.0
T10-000633164,T10-000633164,released,12.0
T10-000633164,T10-000633164,released,12.0
T20-000965204,T20-000965204,released,2.0
T10-000633167,T10-000633167,released,6.0
T10-000633167,T10-000633167,released,6.0
T20-000965207,T20-000965207,released,6.0
T10-000633168,T10-000633168,released,6.0
T10-000633168,T10-000633168,released,6.0
T10-000633168,T10-000633168,released,6.0
T20-000965208,T20-000965208,released,6.0
T10-000633169,T10-000633169,released,6.0
T10-000633169,T10-000633169,released,6.0
T20-000965209,T20-000965209,released,6.0
T10-000633170,T10-000633170,released,12.0
T10-000633170,T10-000633170,released,12.0
